id,declarationId,type,hsCode,description,originCountry,destinationCountry,value,currency,weight,declarantTin,declarantName,portOfEntry,date,status,getFundLevy,nhilLevy,covidLevy,vatRate,ecowasOrigin,atgApplicable,sector,riskScore,violationCount,recoveryAmount
DECL-000103,D202590632,import,52030000,"Cotton, carded or combed",US,CI,299333.86,USD,16367.87,TIN9640786,"Accra Trading",TEMA,2024-08-07,approved,7483.3465,7483.3465,2993.3386,15,false,false,textiles,34.84,0,0
DECL-000104,D202561358,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",IN,GH,382738.32,USD,37041.51,TIN4160372,"Kumasi Corporation",KUMASI,2024-05-18,flagged,9568.458,9568.458,3827.3832,15,false,true,petroleum,89.27,1,139706.05
DECL-000105,D202530181,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",IN,GH,315547.43,USD,8962.54,TIN4341718,"West Africa Group",KOTOKA,2025-08-26,flagged,7888.685750000001,7888.685750000001,3155.4743,15,false,false,textiles,64.38,1,31924.84
DECL-000106,D202530615,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",KR,CI,52226.97,USD,6916,TIN9955378,"Takoradi Company Ltd",KOTOKA,2024-02-10,flagged,1305.67425,1305.67425,522.2697000000001,15,false,false,petroleum,88.72,1,16208.98
DECL-000107,D202551334,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",GB,GH,241983.13,USD,40079.88,TIN8560018,"Ghana Group",TEMA,2024-03-27,approved,6049.5782500000005,6049.5782500000005,2419.8313000000003,15,false,false,vehicles,17.4,0,0
DECL-000108,D202537809,import,27111990,"Other liquefied petroleum gases",US,BF,269391.87,USD,4648.11,TIN1142176,"Kumasi International",KOTOKA,2025-10-02,flagged,6734.79675,6734.79675,2693.9187,15,false,true,petroleum,84.12,1,60615.85
DECL-000109,D202540543,transit,27111200,"Propane, liquefied",BF,TG,452973.85,USD,25414.2,TIN8401141,"Ghana Enterprises",TAMALE,2025-12-11,approved,11324.34625,11324.34625,4529.7384999999995,15,true,true,petroleum,39.5,0,0
DECL-000110,D202578108,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",SN,GH,471682.14,USD,27134.15,TIN7310326,"Takoradi Corporation",KUMASI,2025-02-26,flagged,11792.053500000002,11792.053500000002,4716.8214,15,true,false,vehicles,76.8,1,185999.75
DECL-000111,D202576220,transit,27132000,"Petroleum bitumen, petroleum coke",NE,TG,300421.39,USD,16926.64,TIN9245899,"Takoradi Exports",KOTOKA,2025-06-25,flagged,7510.534750000001,7510.534750000001,3004.2139,15,true,true,petroleum,90.76,1,82868.91
DECL-000112,D202522101,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",SN,BF,20953.07,USD,30023.46,TIN7501442,"Takoradi Imports",TAKORADI,2025-04-28,flagged,523.8267500000001,523.8267500000001,209.5307,15,true,false,petroleum,84.99,1,7830.67
DECL-000113,D202563078,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",NG,TG,475790.84,USD,22279.75,TIN2564575,"Kumasi Company Ltd",KOTOKA,2024-06-13,flagged,11894.771,11894.771,4757.9084,15,true,false,vehicles,65.98,1,154023.59
DECL-000114,D202532537,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",JP,TG,58139.06,USD,27520.79,TIN3511677,"Kumasi Corporation",KOTOKA,2024-01-08,approved,1453.4765,1453.4765,581.3906,15,false,false,textiles,16.42,0,0
DECL-000115,D202541130,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",SN,BF,401478.7,USD,19990.23,TIN7789628,"Takoradi Trading",TAMALE,2024-06-09,flagged,10036.9675,10036.9675,4014.7870000000003,15,true,true,petroleum,81.32,1,74256.74
DECL-000116,D202538430,export,52010000,"Cotton, not carded or combed",GB,GH,383433.67,USD,27270.62,TIN6305769,"Ghana Company Ltd",KOTOKA,2024-01-29,approved,9585.84175,9585.84175,3834.3367,15,false,false,textiles,20.15,0,0
DECL-000117,D202546716,import,52010000,"Cotton, not carded or combed",BJ,CI,174989.85,USD,41796.75,TIN2397021,"Takoradi Exports",KOTOKA,2024-04-26,approved,4374.74625,4374.74625,1749.8985,15,true,false,textiles,27.64,0,0
DECL-000118,D202587604,import,27111990,"Other liquefied petroleum gases",BF,BF,173375.39,USD,37266.68,TIN4307282,"Accra Exports",TAMALE,2024-05-14,approved,4334.38475,4334.38475,1733.7539000000002,15,true,false,petroleum,37.32,0,0
DECL-000119,D202552277,export,52030000,"Cotton, carded or combed",DE,CI,394987.23,USD,3061.57,TIN4595038,"Kumasi Trading",KOTOKA,2025-11-02,flagged,9874.68075,9874.68075,3949.8723,15,false,false,textiles,66.34,1,125554.52
DECL-000120,D202554959,export,27132000,"Petroleum bitumen, petroleum coke",SL,TG,430745.17,USD,9862.88,TIN3505449,"Accra Trading",KUMASI,2025-04-19,flagged,10768.62925,10768.62925,4307.4517,15,true,true,petroleum,62.39,1,201214.92
DECL-000121,D202599192,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",KR,CI,369646.83,USD,24885.85,TIN2491258,"Accra Exports",TAKORADI,2024-12-09,flagged,9241.170750000001,9241.170750000001,3696.4683000000005,15,false,false,textiles,64.58,1,70056.57
DECL-000122,D202554066,import,52030000,"Cotton, carded or combed",KR,TG,54436.7,USD,42332.41,TIN6582161,"Kumasi Imports",TEMA,2024-04-14,approved,1360.9175,1360.9175,544.367,15,false,false,textiles,33.3,0,0
DECL-000123,D202558103,import,87019000,"Motor vehicles for the transport of goods",SN,GH,410212.39,USD,11909.29,TIN2604249,"Ghana Enterprises",TAMALE,2024-10-03,flagged,10255.30975,10255.30975,4102.1239000000005,15,true,false,vehicles,63.58,1,147306.93
DECL-000124,D202596691,transit,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",GB,TG,455027.41,USD,34235.1,TIN9154294,"Kumasi Group",TAKORADI,2024-11-12,flagged,11375.68525,11375.68525,4550.2741,15,false,false,petroleum,67.76,1,186143.62
DECL-000125,D202533820,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",KR,TG,415441.35,USD,31293.65,TIN2482937,"Takoradi Trading",KOTOKA,2025-01-18,flagged,10386.03375,10386.03375,4154.4135,15,false,false,textiles,93.99,1,184347.12
DECL-000126,D202523543,import,87019000,"Motor vehicles for the transport of goods",BF,TG,431484.12,USD,14941.68,TIN2098130,"Kumasi Trading",KOTOKA,2024-10-22,flagged,10787.103000000001,10787.103000000001,4314.8412,15,true,false,vehicles,60.39,1,153903.2
DECL-000127,D202544047,import,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",NG,CI,480081.27,USD,17017.71,TIN5380407,"West Africa Enterprises",TAMALE,2025-03-02,flagged,12002.031750000002,12002.031750000002,4800.8127,15,true,false,vehicles,64.77,1,178005.71
DECL-000128,D202578089,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",CN,GH,183184.6,USD,11186.18,TIN1047244,"Takoradi Enterprises",TEMA,2025-10-10,flagged,4579.615000000001,4579.615000000001,1831.846,15,false,false,vehicles,83.28,1,29003.25
DECL-000129,D202589689,import,27111990,"Other liquefied petroleum gases",BF,GH,20664.46,USD,47302.98,TIN3974141,"ECOWAS Group",KOTOKA,2025-08-27,approved,516.6115,516.6115,206.6446,15,true,true,petroleum,30.61,0,0
DECL-000130,D202527320,export,87019000,"Motor vehicles for the transport of goods",SL,TG,355028.47,USD,24261.8,TIN8230388,"West Africa Exports",TEMA,2024-12-21,approved,8875.71175,8875.71175,3550.2846999999997,15,true,false,vehicles,10.78,0,0
DECL-000131,D202567602,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",IN,GH,349811.19,USD,38060.51,TIN2145751,"Ghana Enterprises",TEMA,2025-03-21,approved,8745.27975,8745.27975,3498.1119,15,false,false,vehicles,27.51,0,0
DECL-000132,D202578097,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",JP,GH,274640.76,USD,41119.77,TIN6172069,"ECOWAS Group",KOTOKA,2024-01-31,flagged,6866.019,6866.019,2746.4076,15,false,false,vehicles,83.49,1,29980.61
DECL-000133,D202545867,export,52030000,"Cotton, carded or combed",GB,BF,208819.95,USD,954.1,TIN9020563,"Accra Exports",TAMALE,2025-12-16,flagged,5220.498750000001,5220.498750000001,2088.1995,15,false,false,textiles,85.38,1,67318.1
DECL-000134,D202532085,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",BR,CI,102544.53,USD,14252.24,TIN4341901,"Tema Company Ltd",TAMALE,2025-11-30,flagged,2563.6132500000003,2563.6132500000003,1025.4453,15,false,false,vehicles,80.25,1,40425.02
DECL-000135,D202544234,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",BR,GH,278007.49,USD,48197.42,TIN8531979,"Ghana Enterprises",KOTOKA,2025-06-18,flagged,6950.18725,6950.18725,2780.0749,15,false,false,textiles,71.26,1,96946.9
DECL-000136,D202598580,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CI,GH,335881.82,USD,33239.91,TIN6851795,"Tema Exports",KUMASI,2024-04-30,flagged,8397.0455,8397.0455,3358.8182,15,true,false,textiles,90.55,1,39831.02
DECL-000137,D202510432,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",BJ,TG,362761.62,USD,32149.47,TIN4177122,"Tema Enterprises",KUMASI,2024-07-16,flagged,9069.040500000001,9069.040500000001,3627.6162,15,true,false,textiles,93.85,1,124466.43
DECL-000138,D202515199,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",NG,GH,454992.48,USD,45662.55,TIN4611200,"Kumasi Group",KOTOKA,2024-04-05,flagged,11374.812,11374.812,4549.9248,15,true,false,textiles,91.13,1,118414.05
DECL-000139,D202586293,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",DE,TG,390043.09,USD,1302.06,TIN8400935,"Kumasi Trading",TAKORADI,2024-10-20,flagged,9751.07725,9751.07725,3900.4309000000003,15,false,true,petroleum,64.92,1,162282.72
DECL-000140,D202532192,import,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",US,CI,129886.79,USD,26818.42,TIN1208991,"Tema Exports",TAKORADI,2025-12-29,flagged,3247.16975,3247.16975,1298.8679,15,false,false,vehicles,73.37,1,22629.79
DECL-000141,D202599045,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,TG,71790.67,USD,26263.98,TIN5881842,"ECOWAS Group",TAMALE,2025-12-09,flagged,1794.76675,1794.76675,717.9067,15,false,false,textiles,79.77,1,12635.84
DECL-000142,D202535304,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",NE,TG,412311.72,USD,6254.32,TIN6542762,"Takoradi Trading",TAKORADI,2024-04-30,flagged,10307.793,10307.793,4123.1172,15,true,false,vehicles,79.79,1,57437.68
DECL-000143,D202524931,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",IN,TG,473889.31,USD,7451.65,TIN2165683,"Accra International",KUMASI,2025-07-08,approved,11847.232750000001,11847.232750000001,4738.8931,15,false,false,textiles,11.58,0,0
DECL-000144,D202575961,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",NG,CI,224873.94,USD,8080.46,TIN4462549,"Accra Exports",KOTOKA,2024-02-22,flagged,5621.8485,5621.8485,2248.7394,15,true,false,vehicles,87.39,1,28734.64
DECL-000145,D202523152,import,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",IN,BF,477589.53,USD,34870.93,TIN9463225,"ECOWAS Exports",KUMASI,2024-12-27,flagged,11939.738250000002,11939.738250000002,4775.8953,15,false,false,vehicles,82.96,1,155514.82
DECL-000146,D202595518,export,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",CI,CI,61894.7,USD,39778.31,TIN5770820,"Tema Trading",TAKORADI,2025-09-13,approved,1547.3675,1547.3675,618.947,15,true,false,vehicles,31.37,0,0
DECL-000147,D202534150,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",CN,GH,130425.73,USD,39055.48,TIN9383291,"Takoradi Group",TAMALE,2024-09-17,flagged,3260.64325,3260.64325,1304.2573,15,false,false,vehicles,88.81,1,33680.86
DECL-000148,D202535193,transit,27111990,"Other liquefied petroleum gases",IN,BF,13512.2,USD,28038.04,TIN8812971,"Ghana Company Ltd",TAKORADI,2025-02-20,flagged,337.80500000000006,337.80500000000006,135.122,15,false,true,petroleum,85.09,1,5759.72
DECL-000149,D202556477,export,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",BJ,GH,393760.59,USD,30172.32,TIN9181691,"Accra Corporation",KOTOKA,2025-08-04,approved,9844.014750000002,9844.014750000002,3937.6059000000005,15,true,true,petroleum,34.18,0,0
DECL-000150,D202540494,export,27111990,"Other liquefied petroleum gases",BJ,GH,110325.9,USD,5576.05,TIN1349623,"Takoradi Exports",TEMA,2024-08-12,approved,2758.1475,2758.1475,1103.259,15,true,true,petroleum,38,0,0
DECL-000151,D202522453,export,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",GB,GH,373912.24,USD,19881.2,TIN9973020,"West Africa Group",TEMA,2025-07-07,approved,9347.806,9347.806,3739.1224,15,false,false,textiles,37.96,0,0
DECL-000152,D202530593,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",GB,TG,389699.8,USD,31002.52,TIN3473853,"Tema Enterprises",TAKORADI,2024-01-11,approved,9742.495,9742.495,3896.998,15,false,false,textiles,34.49,0,0
DECL-000153,D202581360,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",SN,BF,489488.02,USD,30524.65,TIN2508804,"Takoradi Enterprises",KUMASI,2025-11-12,flagged,12237.2005,12237.2005,4894.8802000000005,15,true,false,vehicles,67.81,1,55823.05
DECL-000154,D202582840,import,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",KR,TG,158929.37,USD,46225.63,TIN5981497,"Ghana Enterprises",TAMALE,2025-04-13,flagged,3973.23425,3973.23425,1589.2937,15,false,false,vehicles,61.28,1,69415.26
DECL-000155,D202579926,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",JP,BF,321120.47,USD,5672.92,TIN9291015,"Tema Group",TEMA,2025-03-06,flagged,8028.01175,8028.01175,3211.2047,15,false,false,vehicles,80.31,1,65415.23
DECL-000156,D202523447,transit,52030000,"Cotton, carded or combed",GB,GH,314269.34,USD,6255.31,TIN4825311,"Accra Corporation",TEMA,2025-06-30,approved,7856.733500000001,7856.733500000001,3142.6934,15,false,false,textiles,22.77,0,0
DECL-000157,D202592860,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",NE,GH,262131.48,USD,48857.28,TIN9800484,"Accra Group",TAMALE,2025-08-17,approved,6553.287,6553.287,2621.3148,15,true,true,petroleum,24.96,0,0
DECL-000158,D202532735,export,27111990,"Other liquefied petroleum gases",BR,CI,355807.84,USD,47623.39,TIN3842636,"West Africa Trading",TEMA,2025-04-22,flagged,8895.196000000002,8895.196000000002,3558.0784000000003,15,false,true,petroleum,85.72,1,140871.48
DECL-000159,D202549192,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",JP,BF,23333.84,USD,15936.62,TIN8075528,"Kumasi Exports",KUMASI,2024-01-08,flagged,583.346,583.346,233.3384,15,false,false,textiles,62.4,1,2621.14
DECL-000160,D202593174,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",CN,TG,346871.9,USD,7879.06,TIN6316799,"ECOWAS Exports",TAKORADI,2025-06-28,approved,8671.7975,8671.7975,3468.7190000000005,15,false,false,textiles,18.87,0,0
DECL-000161,D202580884,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",JP,CI,35365.38,USD,25732.76,TIN3907628,"ECOWAS Trading",TAMALE,2024-02-14,approved,884.1345,884.1345,353.6538,15,false,true,petroleum,18.27,0,0
DECL-000162,D202595357,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",CN,BF,163449.54,USD,31670.13,TIN2798848,"Takoradi Exports",TAMALE,2025-10-19,approved,4086.2385000000004,4086.2385000000004,1634.4954,15,false,false,vehicles,13.75,0,0
DECL-000163,D202583678,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",SL,TG,122069.02,USD,25335.09,TIN8763219,"Tema Company Ltd",TEMA,2024-05-21,flagged,3051.7255000000005,3051.7255000000005,1220.6902,15,true,false,vehicles,77.59,1,51468.69
DECL-000164,D202525463,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",IN,TG,28436.9,USD,15078.62,TIN9566995,"Ghana International",KUMASI,2025-04-18,flagged,710.9225000000001,710.9225000000001,284.369,15,false,false,vehicles,90.17,1,7510.87
DECL-000165,D202596708,import,52030000,"Cotton, carded or combed",IN,CI,122054.44,USD,2540.62,TIN5552315,"ECOWAS Group",KOTOKA,2025-10-04,flagged,3051.3610000000003,3051.3610000000003,1220.5444,15,false,false,textiles,93.4,1,21086.08
DECL-000166,D202548829,import,27111200,"Propane, liquefied",US,TG,286078.1,USD,47081.47,TIN7494411,"Kumasi Exports",TEMA,2025-12-09,approved,7151.952499999999,7151.952499999999,2860.781,15,false,false,petroleum,15.16,0,0
DECL-000167,D202534102,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",BJ,TG,445238.56,USD,9163.01,TIN7671289,"Accra Exports",TEMA,2025-02-03,flagged,11130.964,11130.964,4452.3856000000005,15,true,false,textiles,60.04,1,104315.27
DECL-000168,D202595269,import,27111990,"Other liquefied petroleum gases",DE,BF,206550.27,USD,26853.39,TIN5609824,"ECOWAS Group",TAKORADI,2024-04-26,flagged,5163.7567500000005,5163.7567500000005,2065.5027,15,false,true,petroleum,84.58,1,76595.71
DECL-000169,D202517074,export,52030000,"Cotton, carded or combed",BF,GH,117072.21,USD,25756.17,TIN6622384,"ECOWAS Company Ltd",KOTOKA,2025-03-07,flagged,2926.8052500000003,2926.8052500000003,1170.7221000000002,15,true,false,textiles,67.17,1,30906.95
DECL-000170,D202551105,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",CN,BF,131118.06,USD,9511.88,TIN3062116,"Tema Imports",TEMA,2025-09-05,approved,3277.9515,3277.9515,1311.1806,15,false,false,vehicles,24.94,0,0
DECL-000171,D202559809,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",DE,GH,379546.99,USD,6333.16,TIN9276350,"Ghana Group",KOTOKA,2025-04-17,flagged,9488.67475,9488.67475,3795.4699,15,false,false,textiles,93.84,1,61269.42
DECL-000172,D202569878,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",KR,BF,393426.23,USD,12856.78,TIN3810225,"ECOWAS Corporation",KOTOKA,2025-08-13,flagged,9835.65575,9835.65575,3934.2623,15,false,true,petroleum,89.6,1,171528.93
DECL-000173,D202526178,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",KR,GH,236692.16,USD,49295.42,TIN3425336,"Takoradi Enterprises",TEMA,2025-12-21,flagged,5917.304,5917.304,2366.9216,15,false,true,petroleum,73.58,1,105141.39
DECL-000174,D202549684,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",KR,BF,21397.7,USD,47088.77,TIN3218482,"Ghana Imports",TAMALE,2025-05-18,flagged,534.9425,534.9425,213.977,15,false,false,vehicles,69.84,1,7471.97
